customer_id,age,city,employment_type,monthly_income,credit_score,product,loan_amount,tenure_months,interest_rate,emi,disbursement_date,days_past_due,default_flag,emi_to_income,loan_to_annual_income,ml_predicted_probability,risk_score,risk_category
CUST100628,26,Chennai,Salaried,51368.0,858,Business Loan,166393.0,12,17.19,15190.84,2023-08-16,1,0,29.572574365363653,0.2699362119088407,0.4574066983021973,25,Low
CUST100629,33,Hyderabad,Business Owner,74826.0,649,Personal Loan,181241.0,12,13.72,16249.24,2023-03-21,0,0,21.71603453345094,0.2018471743333422,0.485221445919577,40,Medium
CUST100630,55,Kolkata,Salaried,59891.0,804,Home Loan,2188561.0,300,10.35,20429.97,2024-01-30,0,0,34.11191998797816,3.0452001691962622,0.3411669158741429,50,Medium
CUST100631,39,Delhi,Salaried,68587.0,525,Gold Loan,145188.0,6,11.46,25013.22,2024-02-11,0,0,36.46933092276962,0.1764036916616851,0.552823341657377,75,High
CUST100632,33,Kolkata,Salaried,56101.0,678,Personal Loan,420286.0,48,15.45,11792.97,2023-03-09,0,0,21.020962193187287,0.6242996262692881,0.4466839812468732,35,Medium
CUST100633,35,Mumbai,Salaried,26519.0,682,Personal Loan,79161.0,12,11.89,7029.29,2024-08-06,0,0,26.506617896602435,0.2487556091858667,0.4066992434779675,45,Medium
CUST100634,22,Jaipur,Self-Employed,99386.0,659,Personal Loan,413890.0,24,13.55,19784.18,2024-05-02,0,0,19.90640532871833,0.3470391537372802,0.4644204822088384,40,Medium
CUST100635,49,Hyderabad,Salaried,103790.0,608,Home Loan,2451707.0,300,9.64,21659.56,2023-11-10,0,0,20.86863859716736,1.96848363683078,0.3872588773006106,50,Medium
CUST100636,27,Kolkata,Business Owner,58684.0,765,Personal Loan,131934.0,12,18.93,12154.18,2024-05-15,0,0,20.711233044782222,0.1873508963260854,0.4642396460938664,20,Low
CUST100637,34,Bengaluru,Salaried,86866.0,596,Gold Loan,651951.0,24,12.54,30854.26,2023-03-16,0,0,35.519374669030455,0.6254374553910621,0.469594012866542,70,High
CUST100638,34,Lucknow,Salaried,35821.0,884,Gold Loan,141634.0,24,9.17,6481.57,2024-10-31,0,0,18.09433014153709,0.3294948028623805,0.3401710760104815,10,Low
CUST100639,38,Chennai,Self-Employed,67160.0,685,Personal Loan,129967.0,36,12.16,4326.7,2024-05-03,0,0,6.442376414532459,0.1612653861425451,0.4514777323729306,20,Low
CUST100640,26,Lucknow,Self-Employed,61961.0,616,Personal Loan,65036.0,12,16.08,5903.23,2024-11-23,0,0,9.527331708655444,0.0874689993167745,0.4802001537741843,30,Low
CUST100641,29,Jaipur,Self-Employed,39200.0,629,Vehicle Loan,452020.0,48,11.38,11766.28,2023-08-31,0,0,30.016020408163268,0.9609268707482992,0.5071535784916569,60,Medium
CUST100642,33,Pune,Salaried,35000.0,563,Home Loan,1513562.0,300,11.36,15230.19,2023-03-16,0,0,43.51482857142857,3.603719047619048,0.6252243602853172,100,High
CUST100643,21,Lucknow,Self-Employed,58165.0,852,Business Loan,357454.0,24,15.97,17496.94,2023-04-20,1,0,30.081561076248605,0.5121264219605146,0.5304213399404452,30,Low
CUST100644,44,Hyderabad,Salaried,29527.0,614,Business Loan,147510.0,24,13.36,7037.86,2023-11-15,230,1,23.83533714905002,0.4163138822095031,0.4917434619965985,40,Medium
CUST100645,29,Kolkata,Self-Employed,59234.0,626,Home Loan,1523992.0,120,10.62,20666.52,2023-12-30,7,0,34.88962420231624,2.14402764178231,0.5151888708183938,75,High
CUST100646,31,Ahmedabad,Self-Employed,69602.0,677,Gold Loan,131407.0,12,9.61,11528.94,2024-05-09,1,0,16.564092985833742,0.157331446414375,0.4601156383664503,30,Low
CUST100647,51,Hyderabad,Salaried,21536.0,628,Vehicle Loan,181707.0,48,11.25,4718.4,2023-09-27,0,0,21.90936106983655,0.7031133915304606,0.4310260637771866,45,Medium
CUST100648,42,Pune,Self-Employed,32062.0,676,Personal Loan,67475.0,24,17.44,3350.4,2024-08-06,0,0,10.44975360239536,0.1753763541471731,0.4609042819198501,20,Low
CUST100649,34,Ahmedabad,Salaried,66745.0,681,Home Loan,2607807.0,300,9.17,22189.0,2024-01-28,0,0,33.24443778560192,3.255933028691288,0.2759802888035745,70,High
CUST100650,29,Jaipur,Self-Employed,31447.0,668,Personal Loan,90711.0,12,16.8,8264.67,2024-02-10,0,0,26.28126689350336,0.2403806404426495,0.4762931381087974,55,Medium
CUST100651,31,Ahmedabad,Salaried,40909.0,696,Personal Loan,109120.0,24,17.65,5429.28,2024-11-08,0,0,13.271602825784058,0.2222819754414269,0.376482002405591,20,Low
CUST100652,21,Pune,Self-Employed,27162.0,684,Personal Loan,105366.0,36,15.49,3677.88,2023-05-01,0,0,13.540534570355645,0.3232641189897651,0.477262454001464,20,Low
CUST100653,47,Mumbai,Business Owner,40699.0,637,Home Loan,1016917.0,120,9.27,13030.94,2023-04-29,0,0,32.01783827612472,2.0821907991187336,0.5313240933149471,75,High
CUST100654,47,Lucknow,Self-Employed,71647.0,635,Business Loan,389937.0,24,11.92,18341.12,2024-05-23,0,0,25.59928538529177,0.4535395759766634,0.4948189856180882,55,Medium
CUST100655,43,Chennai,Self-Employed,39912.0,812,Home Loan,1079812.0,300,11.06,10630.25,2023-01-26,0,0,26.63422028462617,2.254568383777644,0.3974494432235072,45,Medium
CUST100656,36,Bengaluru,Salaried,64419.0,703,Gold Loan,175188.0,18,9.97,10518.86,2024-10-25,30,0,16.328816032536984,0.2266256849687204,0.316331232420751,30,Low
CUST100657,38,Pune,Salaried,44971.0,523,Gold Loan,73780.0,6,10.36,12670.89,2023-10-07,30,0,28.175691000867225,0.1367177366154484,0.5686351909750265,65,Medium
CUST100658,22,Jaipur,Self-Employed,95043.0,818,Vehicle Loan,205001.0,60,12.41,4602.72,2023-12-08,0,0,4.842776427511758,0.1797440807494151,0.3671842183123265,0,Low
CUST100659,40,Bengaluru,Self-Employed,28920.0,841,Vehicle Loan,357508.0,60,10.57,7696.64,2023-06-29,0,0,26.613554633471647,1.0301636698939602,0.4253665135303727,35,Medium
CUST100660,35,Jaipur,Salaried,50118.0,752,Gold Loan,82927.0,12,12.51,7387.76,2024-08-27,0,0,14.740731872780238,0.1378862551046197,0.3746187009013164,10,Low
CUST100661,30,Hyderabad,Salaried,46130.0,811,Home Loan,1055970.0,300,9.69,9365.82,2024-10-03,0,0,20.3030999349664,1.907598092347713,0.3311023844005715,20,Low
CUST100662,32,Delhi,Self-Employed,88955.0,728,Home Loan,2339843.0,300,9.72,20802.09,2023-02-09,30,0,23.38495868697656,2.1919725329286344,0.3782278027524579,50,Medium
CUST100663,47,Ahmedabad,Self-Employed,47820.0,778,Vehicle Loan,469695.0,48,10.99,12137.23,2023-01-04,0,0,25.38107486407361,0.8185121288163948,0.4285558374549185,40,Medium
CUST100664,24,Kolkata,Self-Employed,41776.0,736,Personal Loan,99533.0,24,15.99,4872.97,2024-02-01,0,0,11.664520298736116,0.1985450178731009,0.4567110909581763,20,Low
CUST100665,54,Hyderabad,Business Owner,70302.0,708,Personal Loan,173639.0,48,12.85,4645.38,2024-07-09,0,0,6.607749423913971,0.2058251069196703,0.4958871992700494,20,Low
CUST100666,38,Lucknow,Self-Employed,61422.0,674,Personal Loan,492780.0,36,14.58,16981.2,2023-09-17,0,0,27.64677151509231,0.6685715216046367,0.5217977512249398,50,Medium
CUST100667,35,Ahmedabad,Business Owner,29734.0,877,Personal Loan,169475.0,24,13.48,8095.41,2024-01-01,0,0,27.226104795856592,0.4749753368758548,0.5013547052634952,25,Low
CUST100668,25,Pune,Business Owner,68091.0,660,Gold Loan,291921.0,18,12.81,17911.98,2023-05-20,0,0,26.30594351676433,0.3572682145951741,0.463657423446479,55,Medium
CUST100669,34,Kolkata,Self-Employed,45457.0,603,Personal Loan,291001.0,48,13.52,7882.14,2023-04-27,0,0,17.339771652330775,0.5334730257899407,0.5195508396615313,45,Medium
CUST100670,50,Ahmedabad,Self-Employed,32977.0,817,Personal Loan,154805.0,24,17.93,7723.27,2023-08-24,0,0,23.420171634775755,0.3911943677916932,0.4352718111221018,10,Low
CUST100671,57,Lucknow,Business Owner,46889.0,618,Vehicle Loan,448153.0,60,11.62,9883.07,2023-11-04,0,0,21.077587493868496,0.7964785628470075,0.5116825136744884,45,Medium
CUST100672,39,Delhi,Salaried,63479.0,505,Personal Loan,121408.0,24,15.14,5894.75,2024-04-25,0,0,9.286141873690513,0.159380792598077,0.4237754760583738,40,Medium
CUST100673,32,Bengaluru,Salaried,60186.0,664,Vehicle Loan,730951.0,48,12.93,19584.2,2023-01-10,0,0,32.53946100422025,1.012072298098118,0.4453963734596716,65,Medium
CUST100674,35,Lucknow,Self-Employed,39002.0,665,Vehicle Loan,476017.0,48,10.18,12114.21,2024-09-06,360,1,31.0604840777396,1.017078184024751,0.5318798507018293,65,Medium
CUST100675,38,Mumbai,Business Owner,83224.0,613,Personal Loan,88235.0,12,12.25,7849.9,2023-06-12,0,0,9.432255118715757,0.0883509164023198,0.5816949348695465,30,Low
CUST100676,47,Chennai,Salaried,46871.0,584,Personal Loan,57723.0,24,15.45,2811.15,2024-04-02,0,0,5.997631797913422,0.1026274242068656,0.4397930320827268,30,Low
CUST100677,32,Hyderabad,Business Owner,43209.0,622,Business Loan,305609.0,36,12.92,10285.4,2024-04-04,0,0,23.803837163553887,0.5894007421293403,0.5294393856157438,45,Medium
CUST100678,32,Hyderabad,Self-Employed,48940.0,609,Home Loan,1803989.0,300,9.44,15686.22,2023-07-31,0,0,32.051941152431546,3.071769854243291,0.5242926092656227,80,High
CUST100679,45,Bengaluru,Salaried,53730.0,684,Vehicle Loan,247854.0,24,10.45,11488.75,2024-01-25,0,0,21.382374837148703,0.3844128047645636,0.3745162312759132,30,Low
CUST100680,24,Mumbai,Salaried,69309.0,699,Business Loan,305971.0,36,17.93,11050.84,2023-01-11,0,0,15.944307377108313,0.3678827184540728,0.4418235149052437,30,Low
CUST100681,34,Jaipur,Self-Employed,66519.0,561,Vehicle Loan,947768.0,60,10.05,20160.59,2023-07-21,174,1,30.30801725822697,1.1873399580069854,0.6161677548716114,75,High
CUST100682,31,Pune,Salaried,44535.0,760,Gold Loan,151006.0,18,10.91,9132.38,2023-04-02,0,0,20.506073874480744,0.2825605329141873,0.3719685398670121,20,Low
CUST100683,35,Delhi,Self-Employed,25000.0,629,Business Loan,229169.0,36,11.24,7528.77,2023-01-15,0,0,30.11508,0.7638966666666667,0.499968773854956,60,Medium
CUST100684,36,Delhi,Salaried,22620.0,853,Gold Loan,78238.0,24,10.79,3638.88,2023-03-09,0,0,16.087002652519892,0.2882331270262305,0.3320724839926308,10,Low
CUST100685,26,Jaipur,Salaried,43035.0,713,Business Loan,336154.0,36,16.21,11853.06,2024-08-18,0,0,27.54283722551412,0.6509314124162503,0.4495705251422798,50,Medium
CUST100686,43,Kolkata,Self-Employed,47091.0,687,Personal Loan,498634.0,36,17.88,17996.81,2023-04-27,0,0,38.21709031449746,0.8823943711820376,0.5616056286585619,60,Medium
CUST100687,35,Pune,Salaried,62614.0,649,Personal Loan,723201.0,48,11.64,18917.08,2023-08-20,0,0,30.21222090906188,0.9625123774235794,0.4700311001871819,60,Medium
CUST100688,37,Hyderabad,Business Owner,86516.0,593,Personal Loan,142647.0,12,13.56,12778.35,2023-04-23,30,0,14.76992694992834,0.1373994405659069,0.5954822908112698,30,Low
CUST100689,21,Chennai,Salaried,44347.0,723,Gold Loan,54358.0,24,9.16,2487.32,2023-02-28,1,0,5.60876722213453,0.1021452033583632,0.3025156337267301,20,Low
CUST100690,49,Mumbai,Self-Employed,87665.0,780,Vehicle Loan,700757.0,48,11.45,18264.95,2023-09-10,0,0,20.83493982775338,0.6661314853894561,0.4512679760116384,25,Low
CUST100691,32,Lucknow,Business Owner,73051.0,786,Home Loan,1305606.0,120,8.82,16411.95,2023-01-06,0,0,22.4664275643044,1.4893772843629791,0.450924357242705,30,Low
CUST100692,49,Pune,Self-Employed,27170.0,572,Gold Loan,59423.0,12,12.38,5290.23,2024-09-27,0,0,19.470850202429148,0.1822567783094099,0.5657185065921753,50,Medium
CUST100693,39,Lucknow,Salaried,66257.0,666,Personal Loan,211194.0,48,15.08,5886.26,2023-01-21,15,0,8.883982069819037,0.2656247641758607,0.374454293950788,30,Low
CUST100694,31,Lucknow,Self-Employed,33959.0,519,Personal Loan,116359.0,48,15.85,3288.71,2023-09-03,0,0,9.684354662975942,0.2855379526291508,0.5383405226005469,40,Medium
CUST100695,42,Hyderabad,Self-Employed,92312.0,664,Vehicle Loan,515439.0,24,11.46,24133.73,2023-03-16,0,0,26.14365412947396,0.4653051607591645,0.4812343633407221,55,Medium
CUST100696,35,Delhi,Self-Employed,92752.0,627,Business Loan,1029400.0,36,17.16,36782.94,2023-09-14,0,0,39.65730119027084,0.9248677476855846,0.5608279886646822,70,High
CUST100697,42,Hyderabad,Self-Employed,50357.0,721,Personal Loan,124895.0,36,14.99,4328.91,2024-07-06,0,0,8.59644140834442,0.2066826194305988,0.4615897156303576,20,Low
CUST100698,27,Jaipur,Salaried,75249.0,655,Personal Loan,210348.0,12,18.01,19285.7,2024-06-05,0,0,25.62917779638268,0.2329466172307937,0.4268810159076678,55,Medium
CUST100699,40,Jaipur,Salaried,35000.0,756,Home Loan,842079.0,180,9.34,8712.08,2024-02-18,0,0,24.89165714285714,2.00495,0.3373103031582561,40,Medium
CUST100700,27,Ahmedabad,Self-Employed,58196.0,707,Personal Loan,335739.0,48,15.65,9454.86,2024-06-06,0,0,16.24658052099801,0.4807589868719499,0.4616315036999841,30,Low
CUST100701,36,Chennai,Self-Employed,77692.0,636,Gold Loan,372034.0,12,10.51,32796.01,2024-05-28,0,0,42.21285331823096,0.3990479500248846,0.5642220480870332,65,Medium
CUST100702,26,Bengaluru,Salaried,25000.0,732,Business Loan,140016.0,24,12.08,6596.27,2023-01-01,0,0,26.38508,0.46672,0.436183747684911,45,Medium
CUST100703,42,Ahmedabad,Salaried,26831.0,590,Gold Loan,56591.0,12,10.01,4975.51,2024-09-30,30,0,18.543885803734486,0.1757637310076652,0.4112258688021473,40,Medium
CUST100704,33,Kolkata,Salaried,28910.0,900,Gold Loan,81946.0,18,12.36,5010.95,2024-11-01,0,0,17.332929782082324,0.2362100772512395,0.3678768574016858,10,Low
CUST100705,46,Jaipur,Salaried,33679.0,751,Business Loan,283382.0,24,15.25,13773.93,2023-01-18,0,0,40.89768104753704,0.7011837247740926,0.6156839967605873,50,Medium
CUST100706,42,Delhi,Self-Employed,93725.0,900,Personal Loan,102032.0,48,16.01,2892.14,2024-05-18,300,1,3.085772205921579,0.0907193029252245,0.4778564354799666,0,Low
CUST100707,45,Ahmedabad,Self-Employed,71647.0,625,Personal Loan,167962.0,12,13.95,15076.87,2024-05-09,0,0,21.04326768741189,0.1953582611042099,0.4561224891569428,40,Medium
CUST100708,57,Hyderabad,Salaried,59197.0,699,Personal Loan,207993.0,24,12.03,9793.87,2024-02-22,0,0,16.544537729952534,0.2927977769143706,0.3398856385177269,30,Low
CUST100709,39,Chennai,Salaried,31215.0,900,Personal Loan,81800.0,24,17.69,4071.55,2023-12-13,0,0,13.043568797052698,0.2183779165999252,0.3619775578473749,0,Low
CUST100710,32,Bengaluru,Salaried,25955.0,626,Personal Loan,211140.0,36,12.29,7042.15,2023-06-11,0,0,27.13215180119437,0.6779040647274128,0.4249514025241213,60,Medium
CUST100711,40,Jaipur,Self-Employed,71195.0,669,Gold Loan,133688.0,24,10.01,6169.64,2024-04-01,0,0,8.665833274808625,0.1564810262892993,0.4361465717204953,30,Low
CUST100712,33,Mumbai,Salaried,71020.0,568,Gold Loan,86131.0,6,12.58,14886.46,2024-08-24,0,0,20.96094058011828,0.1010642542006946,0.446854748861856,50,Medium
CUST100713,37,Hyderabad,Salaried,47648.0,599,Business Loan,151866.0,12,12.47,13526.52,2024-11-05,0,0,28.388431833445267,0.2656040127602417,0.4571535145809738,55,Medium
CUST100714,45,Delhi,Salaried,57415.0,702,Personal Loan,485752.0,48,13.09,13053.22,2023-01-17,0,0,22.73486022816337,0.7050306249818572,0.426453913233105,35,Medium
CUST100715,21,Ahmedabad,Self-Employed,23649.0,691,Gold Loan,59277.0,12,11.32,5247.85,2024-10-14,0,0,22.190578882828028,0.208877753816229,0.4125641634115736,30,Low
CUST100716,47,Mumbai,Salaried,72438.0,697,Home Loan,2979766.0,180,8.72,29728.46,2024-08-14,0,0,41.03986857726608,3.427949878976964,0.4115480159580054,80,High
CUST100717,21,Ahmedabad,Salaried,53341.0,561,Business Loan,320443.0,60,14.12,7476.1,2023-04-08,0,0,14.015672747042611,0.5006202233428945,0.4655365183458167,45,Medium
CUST100718,32,Jaipur,Salaried,56815.0,720,Personal Loan,59718.0,48,15.76,1685.09,2023-03-14,7,0,2.96592449177154,0.0875913051130863,0.3853811630184412,20,Low
CUST100719,41,Pune,Salaried,35652.0,746,Personal Loan,167133.0,24,11.79,7851.15,2024-06-05,98,1,22.02162571524739,0.3906583080893077,0.419451765486818,20,Low
CUST100720,36,Chennai,Self-Employed,46740.0,638,Personal Loan,329430.0,24,15.66,16076.45,2023-05-17,168,1,34.39548566538297,0.5873448866067608,0.5753589071784091,60,Medium
CUST100721,40,Pune,Self-Employed,81117.0,682,Personal Loan,475027.0,36,17.88,17144.78,2024-02-27,0,0,21.135865478259795,0.4880060077829966,0.4750927504857206,30,Low
CUST100722,41,Jaipur,Salaried,39722.0,541,Gold Loan,48799.0,6,10.58,8385.98,2023-01-13,270,1,21.1116761492372,0.1023760972089354,0.6264015435844115,50,Medium
CUST100723,37,Ahmedabad,Salaried,76560.0,594,Home Loan,1618314.0,180,10.17,17559.18,2024-05-11,0,0,22.935188087774293,1.761487722048067,0.3796838134751947,50,Medium
CUST100724,36,Kolkata,Self-Employed,37136.0,751,Personal Loan,94587.0,12,14.15,8499.37,2023-05-30,0,0,22.88714454976304,0.2122536083584661,0.4750537417046032,20,Low
CUST100725,25,Hyderabad,Self-Employed,44157.0,570,Gold Loan,164771.0,12,12.84,14704.53,2023-01-07,150,1,33.30056389700388,0.3109567377010817,0.5915306513830932,65,Medium
CUST100726,28,Jaipur,Salaried,93359.0,665,Gold Loan,92526.0,6,11.69,15951.04,2024-10-25,0,0,17.08570143210617,0.0825897878083527,0.3897445565067539,40,Medium
CUST100727,36,Ahmedabad,Self-Employed,37921.0,602,Personal Loan,93671.0,36,15.97,3291.81,2024-09-14,0,0,8.680704622768387,0.2058468043212643,0.5185813528290729,30,Low
CUST100728,28,Bengaluru,Self-Employed,67537.0,599,Personal Loan,145304.0,12,16.73,13233.8,2023-03-27,0,0,19.5948887276604,0.1792893771809033,0.5240309872177114,40,Medium
CUST100729,35,Delhi,Business Owner,35000.0,797,Home Loan,1158330.0,240,9.93,11124.47,2024-08-21,0,0,31.784199999999995,2.757928571428572,0.4111041644309125,55,Medium
CUST100730,47,Pune,Business Owner,54406.0,784,Business Loan,456495.0,36,16.56,16175.5,2024-10-26,0,0,29.731095835018195,0.699210565011212,0.5465097448626258,40,Medium
CUST100731,37,Mumbai,Salaried,93381.0,655,Business Loan,433420.0,24,11.27,20255.14,2023-07-16,0,0,21.690857883295315,0.386784606433143,0.4705746514929256,40,Medium
CUST100732,35,Delhi,Self-Employed,64759.0,837,Home Loan,1539597.0,180,10.3,16828.29,2024-08-21,0,0,25.986025108479133,1.98118794298862,0.408416584405757,35,Medium
CUST100733,21,Pune,Self-Employed,35000.0,711,Home Loan,1163550.0,120,9.98,15363.52,2024-07-08,0,0,43.89577142857143,2.7703571428571427,0.5232072823798888,75,High
CUST100734,21,Jaipur,Salaried,47806.0,638,Home Loan,1373597.0,240,9.8,13074.01,2023-02-12,0,0,27.34805254570556,2.394394357751468,0.4175680571126039,75,High
CUST100735,43,Pune,Self-Employed,48755.0,654,Home Loan,1645611.0,300,9.14,13968.01,2023-05-27,0,0,28.64938980617373,2.812721772125936,0.4499110599690323,75,High
CUST100736,34,Ahmedabad,Salaried,101994.0,674,Business Loan,304251.0,12,15.36,27512.89,2024-10-12,0,0,26.97500833382356,0.2485857011196737,0.5154832544497351,45,Medium
CUST100737,49,Jaipur,Salaried,41868.0,576,Personal Loan,160561.0,24,17.9,8008.11,2023-04-15,0,0,19.127042132416165,0.3195778000700615,0.45455054409697,50,Medium
CUST100738,56,Lucknow,Salaried,76824.0,576,Home Loan,2955901.0,300,10.72,28374.8,2024-02-19,0,0,36.93481203790482,3.2063558696934984,0.3284714095112818,100,High
CUST100739,35,Lucknow,Salaried,59425.0,751,Personal Loan,117387.0,12,12.03,10431.34,2023-12-29,0,0,17.553790492217082,0.1646150610012621,0.3748985713985687,20,Low
CUST100740,40,Jaipur,Salaried,77604.0,650,Business Loan,858760.0,36,11.98,28514.92,2023-10-04,1,0,36.74413690015979,0.9221603697403914,0.5135634504157132,70,High
CUST100741,36,Ahmedabad,Business Owner,63276.0,698,Vehicle Loan,329220.0,36,9.64,10567.45,2024-08-12,0,0,16.700565775333462,0.4335767115494026,0.4184086412630854,30,Low
CUST100742,29,Ahmedabad,Salaried,47209.0,756,Personal Loan,86542.0,48,13.5,2343.24,2023-03-27,0,0,4.963545086741934,0.1527639503766937,0.3294890073354332,10,Low
CUST100743,44,Jaipur,Salaried,46354.0,639,Business Loan,429015.0,36,12.18,14286.35,2023-11-11,253,1,30.820101825085217,0.7712656944384519,0.497633122622319,60,Medium
CUST100744,22,Pune,Self-Employed,38455.0,690,Gold Loan,271702.0,18,11.21,16469.41,2024-01-19,0,0,42.82774671694188,0.5887877605859663,0.5514875406943112,60,Medium
CUST100745,21,Ahmedabad,Salaried,102647.0,546,Gold Loan,114903.0,18,10.76,6941.02,2024-05-29,0,0,6.762029089988017,0.093283291279823,0.4637686121054622,40,Medium
CUST100746,23,Delhi,Business Owner,45487.0,668,Business Loan,413423.0,36,16.14,14563.32,2023-05-27,0,0,32.01644425879921,0.7574013820798616,0.5492338500019385,60,Medium
CUST100747,33,Bengaluru,Business Owner,60674.0,640,Home Loan,1417144.0,120,10.09,18798.36,2024-03-19,0,0,30.982562547384383,1.9463910955818529,0.4798830873824556,65,Medium
CUST100748,34,Lucknow,Salaried,86777.0,715,Home Loan,1619079.0,180,10.54,17937.45,2024-06-20,30,0,20.67074224736969,1.5548273159938693,0.3801175640726817,40,Medium
CUST100749,44,Ahmedabad,Salaried,54474.0,614,Personal Loan,221539.0,12,15.02,19997.83,2023-10-18,0,0,36.71077945441862,0.3389063284013168,0.5172542562995731,65,Medium
CUST100750,32,Pune,Self-Employed,76789.0,606,Business Loan,714082.0,60,11.08,15554.38,2023-10-19,262,1,20.256000208363176,0.7749395529741673,0.5542664747470413,45,Medium
CUST100751,26,Mumbai,Self-Employed,58694.0,694,Vehicle Loan,249864.0,60,11.18,5455.11,2024-02-03,0,0,9.294152724298906,0.3547551708862916,0.427483850444534,20,Low
CUST100752,22,Delhi,Salaried,29127.0,759,Business Loan,127280.0,24,16.84,6283.23,2024-06-01,0,0,21.57184056030487,0.3641523901076893,0.3985102906591546,20,Low
CUST100753,24,Chennai,Salaried,37310.0,558,Vehicle Loan,182341.0,36,12.93,6137.64,2024-11-29,340,1,16.45038863575449,0.4072657017778969,0.5917459076872608,50,Medium
CUST100754,45,Mumbai,Salaried,37859.0,530,Business Loan,136366.0,12,13.99,12243.27,2024-08-12,0,0,32.33912675981933,0.3001620046312193,0.5885380209622544,65,Medium
CUST100755,21,Hyderabad,Salaried,62049.0,794,Home Loan,1249011.0,240,11.0,12892.15,2024-04-14,0,0,20.77736949829973,1.6774524972199392,0.3476664975610906,30,Low
CUST100756,38,Jaipur,Salaried,40195.0,730,Home Loan,1088047.0,240,11.39,11520.9,2024-02-10,30,0,28.66252021395696,2.255767715719202,0.3772487170451623,65,Medium
CUST100757,31,Ahmedabad,Salaried,47375.0,656,Vehicle Loan,292311.0,24,11.3,13664.73,2023-05-26,0,0,28.84375725593668,0.514179419525066,0.4062102287604165,60,Medium
CUST100758,49,Ahmedabad,Salaried,24089.0,592,Personal Loan,72168.0,36,18.0,2609.05,2024-04-30,130,1,10.83087716385072,0.2496575200298891,0.4572826205438905,30,Low
CUST100759,39,Hyderabad,Self-Employed,52625.0,630,Personal Loan,154050.0,24,14.8,7454.74,2023-01-08,0,0,14.165776722090262,0.2439429928741092,0.5129925254042753,30,Low
CUST100760,27,Jaipur,Salaried,46076.0,757,Personal Loan,178131.0,24,11.88,8375.27,2023-11-22,0,0,18.177077003212087,0.3221688080562548,0.372490256237789,20,Low
CUST100761,51,Lucknow,Salaried,75823.0,790,Gold Loan,276635.0,18,10.42,16667.44,2023-08-08,349,1,21.982037112749428,0.304035934566908,0.3797788472035646,20,Low
CUST100762,28,Hyderabad,Self-Employed,45542.0,709,Personal Loan,91691.0,12,15.27,8287.56,2023-12-24,1,0,18.197619779544155,0.1677773630202157,0.4921699402677473,30,Low
CUST100763,43,Bengaluru,Salaried,88629.0,660,Personal Loan,89555.0,12,17.97,8209.12,2023-03-19,0,0,9.262340768822847,0.084204003956568,0.398616700849413,30,Low
CUST100764,39,Lucknow,Self-Employed,54983.0,620,Home Loan,1569047.0,240,11.31,16527.84,2023-02-15,0,0,30.059909426550025,2.3780789819883723,0.5109040247320429,75,High
CUST100765,51,Chennai,Salaried,110998.0,649,Vehicle Loan,320149.0,24,12.69,15173.89,2023-09-02,289,1,13.670417484999728,0.2403564328486399,0.4852132830124993,30,Low
CUST100766,46,Pune,Salaried,21539.0,785,Personal Loan,81812.0,24,16.26,4015.94,2023-10-25,30,0,18.644969590045964,0.3165266106442577,0.3576677314716279,20,Low
CUST100767,53,Jaipur,Salaried,25881.0,713,Gold Loan,73466.0,12,12.56,6546.63,2023-03-03,0,0,25.295119972180363,0.2365506227219453,0.3925298136579672,45,Medium
CUST100768,45,Delhi,Self-Employed,117738.0,586,Home Loan,2053795.0,180,9.84,21869.59,2023-11-11,0,0,18.574793184868096,1.4536477885927512,0.5012781384456831,50,Medium
CUST100769,46,Bengaluru,Self-Employed,51702.0,712,Personal Loan,625000.0,48,15.22,17464.0,2023-11-07,0,0,33.77819039882403,1.0073756012017587,0.5706403266246484,55,Medium
CUST100770,50,Ahmedabad,Salaried,47551.0,660,Personal Loan,367294.0,48,13.58,9959.64,2024-01-28,0,0,20.9451746545814,0.6436843249002825,0.3685367944501483,45,Medium
CUST100771,40,Mumbai,Salaried,23362.0,783,Personal Loan,97543.0,24,18.49,4892.87,2023-04-19,0,0,20.943712010957967,0.3479403875238992,0.3867728828677503,20,Low
CUST100772,39,Lucknow,Salaried,93959.0,596,Business Loan,358748.0,60,11.81,7945.75,2023-06-24,0,0,8.456614055066572,0.3181777867651493,0.439489223677234,30,Low
CUST100773,49,Bengaluru,Salaried,34892.0,530,Vehicle Loan,430521.0,60,10.11,9170.62,2024-11-29,0,0,26.28287286484008,1.0282228017883757,0.5756862283973756,75,High
CUST100774,39,Hyderabad,Salaried,20000.0,678,Personal Loan,182091.0,36,14.01,6224.32,2023-09-20,0,0,31.1216,0.7587125,0.4530715321259946,50,Medium
CUST100775,44,Bengaluru,Self-Employed,109023.0,613,Vehicle Loan,944301.0,60,10.47,20282.68,2024-04-27,0,0,18.60403768012254,0.7217903561633784,0.492195805321407,45,Medium
CUST100776,48,Bengaluru,Self-Employed,41699.0,607,Home Loan,1060757.0,120,8.86,13356.98,2024-10-23,0,0,32.03189524928655,2.119868981670224,0.5587593040759988,75,High
CUST100777,50,Hyderabad,Business Owner,72844.0,724,Business Loan,926472.0,60,15.75,22407.12,2023-10-17,323,1,30.76041952665971,1.0598813903684583,0.6038433968457906,55,Medium
CUST100778,43,Hyderabad,Salaried,40516.0,773,Personal Loan,172881.0,36,12.25,5762.79,2023-04-17,0,0,14.22349195379603,0.3555817454832659,0.3866612606951353,10,Low
